"filename", "language", "YAML", "Go Module File", "Ignore", "JSON", "Markdown", "Docker", "Go", "Go Checksum File", "MS SQL", "comment", "blank", "total"
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/repositories/permission.go", "Go", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 6, 43
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/repositories/plan.go", "Go", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 14, 84
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/repositories/point_sale.go", "Go", 0, 0, 0, 0, 0, 0, 145, 0, 0, 1, 32, 178
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/repositories/product.go", "Go", 0, 0, 0, 0, 0, 0, 221, 0, 0, 0, 38, 259
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/repositories/report.go", "Go", 0, 0, 0, 0, 0, 0, 116, 0, 0, 78, 45, 239
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/repositories/repository.go", "Go", 0, 0, 0, 0, 0, 0, 76, 0, 0, 12, 32, 120
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/repositories/role.go", "Go", 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 9, 65
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/repositories/stock.go", "Go", 0, 0, 0, 0, 0, 0, 241, 0, 0, 5, 45, 291
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/repositories/supplier.go", "Go", 0, 0, 0, 0, 0, 0, 139, 0, 0, 14, 29, 182
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/repositories/tenant.go", "Go", 0, 0, 0, 0, 0, 0, 260, 0, 0, 21, 51, 332
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/repositories/type_movement.go", "Go", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 16, 86
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/repositories/users.go", "Go", 0, 0, 0, 0, 0, 0, 1, 0, 0, 68, 17, 86
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/auditlog.go", "Go", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/auth.go", "Go", 0, 0, 0, 0, 0, 0, 117, 0, 0, 1, 29, 147
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/cash_register.go", "Go", 0, 0, 0, 0, 0, 0, 67, 0, 0, 1, 18, 86
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/category.go", "Go", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 13, 59
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/client.go", "Go", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 17, 97
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/date.go", "Go", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 7, 27
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/deposit.go", "Go", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 8, 40
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/email.go", "Go", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/expense.go", "Go", 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 40, 254
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/income.go", "Go", 0, 0, 0, 0, 0, 0, 183, 0, 0, 0, 36, 219
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/member.go", "Go", 0, 0, 0, 0, 0, 0, 149, 0, 0, 2, 25, 176
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/movement_stock.go", "Go", 0, 0, 0, 0, 0, 0, 86, 0, 0, 26, 25, 137
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/pay.go", "Go", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 3, 15
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/permission.go", "Go", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 2, 16
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/plan.go", "Go", 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 15, 86
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/point_sale.go", "Go", 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 21, 90
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/product.go", "Go", 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 21, 139
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/report.go", "Go", 0, 0, 0, 0, 0, 0, 10, 0, 0, 56, 12, 78
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/response.go", "Go", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 10, 62
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/role.go", "Go", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 10, 49
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/stock.go", "Go", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 3, 23
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/stock_point_sale.go", "Go", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2, 8
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/supplier.go", "Go", 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 15, 82
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/tenant.go", "Go", 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 24, 117
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/type_movement.go", "Go", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 14, 58
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/schemas/user.go", "Go", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 14, 67
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/auth.go", "Go", 0, 0, 0, 0, 0, 0, 175, 0, 0, 7, 51, 233
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/cash_register.go", "Go", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 7, 27
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/category.go", "Go", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 10, 42
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/client.go", "Go", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 11, 49
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/deposit.go", "Go", 0, 0, 0, 0, 0, 0, 107, 0, 0, 1, 21, 129
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/email.go", "Go", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 8, 35
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/expense_buy.go", "Go", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 8, 28
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/expense_other.go", "Go", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 8, 28
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/income_other.go", "Go", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 8, 28
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/income_sale.go", "Go", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 7, 27
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/member.go", "Go", 0, 0, 0, 0, 0, 0, 33, 0, 0, 163, 55, 251
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/movement_stock.go", "Go", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 9, 36
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/notification.go", "Go", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 6, 29
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/permission.go", "Go", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 4, 17
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/plan.go", "Go", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 5, 19
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/point_sale.go", "Go", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 9, 36
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/product.go", "Go", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 11, 42
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/report.go", "Go", 0, 0, 0, 0, 0, 0, 423, 0, 0, 5, 101, 529
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/role.go", "Go", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 3, 13
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/services.go", "Go", 0, 0, 0, 0, 0, 0, 83, 0, 0, 1, 26, 110
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/stock.go", "Go", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 7, 26
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/supplier.go", "Go", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 7, 26
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/tenant.go", "Go", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 9, 62
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/type_movement.go", "Go", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 4, 15
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/services/users.go", "Go", 0, 0, 0, 0, 0, 0, 1, 0, 0, 29, 8, 38
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/test/auth_controller_test.go", "Go", 0, 0, 0, 0, 0, 0, 287, 0, 0, 14, 99, 400
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/test/cash_register_test.go", "Go", 0, 0, 0, 0, 0, 0, 149, 0, 0, 22, 46, 217
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/test/services/auth.go", "Go", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 13, 62
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/test/services/cash_register.go", "Go", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 11, 46
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/utils/compress.go", "Go", 0, 0, 0, 0, 0, 0, 37, 0, 0, 31, 17, 85
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/utils/contains.go", "Go", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 2, 11
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/utils/email.go", "Go", 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 6, 57
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/utils/encrypt.go", "Go", 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 13, 64
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/utils/get_month.go", "Go", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 5, 13
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/utils/get_types.go", "Go", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 2, 11
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/utils/hash_password.go", "Go", 0, 0, 0, 0, 0, 0, 24, 0, 0, 1, 6, 31
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/utils/parse_username.go", "Go", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 2, 11
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/utils/rand_pass.go", "Go", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 4, 22
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/utils/token.go", "Go", 0, 0, 0, 0, 0, 0, 76, 0, 0, 2, 22, 100
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/internal/validators/id_validator.go", "Go", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 4, 20
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/loki-config.yaml", "YAML", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/prometheus.yml", "YAML", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/home/daniel/Documentos/Programacion/Go/Fiber/NOA-GESTION-BACK/promtail-config.yml", "YAML", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"Total", "-", 6006, 84, 0, 10264, 53, 47, 23583, 291, 2, 3430, 3563, 47323
